words,GT,category
The workshops conducted by Rainbow Centre Yishun Park have a meaningful sustainability theme.,,re
"Responsibility for achieving sustainability objectives and implementing SwireTHRIVE and our ESG policies on a day-to-day basis is delegated to division management, with oversight from specialist Group departments.",,re
We have considered the impact of carbon pricing transition risks based on the carbon pricing models included in IPCC Shared Socioeconomic Pathways SSP3-60 and SSP3-45.,,re
The Code for Sustainable Homes was withdrawn in March 2015 for new developments.,,re
"The Groups financial statements take into account, based on current knowledge and practices, the challenges of climate change and sustainable development.",,re
"IMPACT: A Nexus for Change From aligning with global agendas to our recognition as a thought leader, CDL continues to be a driving force in the sustainability landscape.",,re
We are glad that our performance has been affirmed by leading global sustainability benchmarks and rankings.,,re
"For a full listing of CDL corporate and project awards, please refer to For a full listing of CDL sustainability awards, please refer to The use by CDL of any MSCI ESG Research LLC or its affiliates (MSCI) data, and the use of MSCI logos, trademarks, service marks or index names herein, do not constitute sponsorship, endorsement, recommendation, or promotion of CDL by MSCI.",,re
"To reduce embodied carbon from its development projects and construction activities, our Property Division has established performance-based targets on embodied carbon for concrete, rebar and structural steel for future projects in Hong Kong.",,re
"As an experienced reporter using multiple sustainability reporting frameworks and standards, CDL supports the formation and meaningful efforts of the International Sustainability Standards Board (ISSB) in providing a unified sustainability reporting framework that aims to fulfil the needs of investors and multiple stakeholders for credible, consistent and comparable data.",,re
"Developing Sustainable Communities TCFD, CDSB & SASB Disclosures Assurance Statements GRI Content Index Glossary LONGSTANDING & UNWAVERING LEADERSHIP COMMITMENT Integrating sustainability at the highest governance level in CDL enables strategic oversight of ESG issues for long-term value creation.",,re
"Focus: Management and implementation of CICTs sustainability objectives and strategies Working Committee Representatives from various functions, including Investments & Portfolio Management Finance Investor Relations Asset Management Property Management Strategy As a CapitaLand-sponsored REIT, CICTs identified ESG issues are aligned and adapted from CLIs list.",,re
"In 2021 we revised our carbon footprinting tool, streamlining data collection and monitoring.",,re
"Each quarter in 2021 we focused on a different theme, giving colleagues actions to reduce carbon, water, resource use and a chance to give back to their communities.",,re
Corporate SoCial reSponSibility Low-carbon transition and preservation of resources The proportion of controlled waste recycled or recovered increased from 77% in 2020 to 89% in 2021.,,re
"In 2021, it prepared a detailed whitepaper to facilitate the delivery of its 2025 waste target.",,re
It also reduces carbon emissions.,,re
