sentence,page,keyword(s),Company,Label
"Wherever possible, words such as anticipates, believes, budgets, could, estimates, expects, forecasts, intends, may, might, plans, projects, schedule, should, target, will, would and the negative of these terms and other similar terminology or expressions have been used to identify the forward-looking information, which includes, without limitation: the 2035 carbon emissions reduction target and projected asset mix; FortisBCs 2030 GHG emission target; and the nature, timing and benefits of the Wataynikaneyap Transmission Power Project.",25,['target'],fortis,FALSE
"Statutory Declaration To the best of our knowledge, the Sustainability Report gives an accurate and fair overview of the non-financial data for 2021, sustainable business strategy, and targets set for the future development of CEZ Group.",4,['target'],cez,FALSE
SBTi validated our near-term target in May 2022.,7,['target'],cez,FALSE
The focus of our Environmental pillar centers around accelerated decarbonization: we have committed to transforming our generation portfolio to a low-emission one and to achieving carbon neutrality.,7,['carbon neutral'],cez,TRUE
The coal exit goes hand in hand with land recultivation and a strengthened commitment to biodiversity.,7,['commitment'],cez,FALSE
We readjusted the target year for reaching net-zero emissions reduction to 2040 in May 2022.,7,"['net-zero', 'target', '2040']",cez,TRUE
It defines specific and measurable targets and clear deadlines that we announced publicly in a dialogue with our stakeholders.,7,['target'],cez,FALSE
We are on track to meet our emission reduction targets in line with the Paris Agreement.,7,['target'],cez,FALSE
We will go forward undeterred in our desire to meet the expectations of all our shareholders and stakeholders and to reach all the targets of VISION 2030Clean Energy of Tomorrow.,8,['target'],cez,FALSE
Strengthening ESG management and transparency We have made ESG an integral part of everyday business; it is the premise defining our accelerated corporate strategy targets.,8,['target'],cez,FALSE
"This task requires reaching a target level of international ESG rating, fulfilling our public commitments, implementing ESG initiatives, and taking measures in line with the accelerated VISION 2030.",8,"['commitment', 'target']",cez,FALSE
We have also streamlined our commitment to Sustainable Development Goals.,8,['commitment'],cez,FALSE
"The main strategic priorities of the accelerated strategy VISION 2030: 1) Transform our generation portfolio to a low-emission one and achieve carbon neutrality 2) Provide the most cost-effective energy solutions and the best customer experience in the market 3) Develop CEZ Group responsibly and sustainably following ESG principles The basic premise is to continuously adjust the structure of CEZ Group to meet the demands of investors, creditors, employees, and communities, and to enable maximum increase in shareholder value.",12,['carbon neutral'],cez,TRUE
"We will prepare for the construction of small modular reactors (SMRs) with a total capacity of over 1,000 MW after 2040.",12,['2040'],cez,FALSE
"The European Commission has been continuously increasing and accelerating ambitious targets for faster decarbonization, renewable energy development, and increasing energy efficiency while at the same time envisaging massive financial support from national governments.",12,['target'],cez,FALSE
Czechia is developing the European Commissions targets into a climate and energy plan with an increase in the share of generation from renewable sources.,12,['target'],cez,FALSE
"SalesESCO: We will develop our role as a decarbonization leaderenabling effective emission reductions and delivering energy savings for our clients in industry, municipalities, and government in line with the EU target of achieving 3940% energy savings.",13,['target'],cez,FALSE
Meeting the EUs ambitious climate targets will not be easy; it will be very costly for both citizens and the member states.,13,['target'],cez,FALSE
"However, CEZ Group expects the largest share of costs in the overall transformation of its generating portfolio towards a fully emission-free generation, where it has set very ambitious goals in terms of decarbonization and overall carbon neutrality.",13,['carbon neutral'],cez,TRUE
"CEZ Group wants to maintain long-term, stable, and strong stakeholder relationships built on trust, recognition of commitments and legitimate interests, and open communication.",14,['commitment'],cez,FALSE
We moved forward our goal to be climate neutral by a decade to 2040 in May 2022.,19,['2040'],cez,TRUE
"In 2021, we strengthened our commitment to becoming a carbon-neutral company by incorporating our sustainability strategy into the corporate strategy and creating a unified accelerated strategy VISION 2030Clean Energy of Tomorrow.",19,['commitment'],cez,FALSE
SBTi validated our near-term targets in May 2022.,21,['target'],cez,FALSE
